otu name	16rRNA	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	Olin1	Olin2	Olin3	Olin4	Olin5	Olin6	Olin7	Olin8	Olin9	Olin10	Olin11	Olin12	Olin13	Olin14	Olin15	Olin16	Olin17	Olin18	Olin19	Olin20	Olin21	Olin22	Olin23	Olin24	Olin25	Olin26	Olin27	Olin28	Olin29	Olin30	Olin31	Olin32	Olin33	Olin34	Olin35	Olin36	Olin37	Olin38	Olin39	Olin40	Olin41	Olin42	Olin43	Olin44	Olin45	Olin46	Olin47	Olin48	Olin49	Olin50	Olin51	Olin52	Olin53	Olin54	Olin55	Olin56	Olin57	Olin58	Olin59	Olin60	Olin61	Olin62	Olin63	Olin64	Olin65	Olin66	Olin67	Olin68	Olin69	Olin70	Olin71	Olin72	Olin73	Olin74	Olin75	Olin76	Olin77	Olin78	Olin79	Olin80	Olin81	Olin82	Olin83	Olin84	Olin85	Olin86	Olin87	Olin88	
OTU_40	opitutus sp. enrichment culture clone lt_b7 ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus sp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	87.218045112782	2.69296649083389e-133	479.179036479626			2	5	8	2	1	2	0	1	0	0	9	7	0	2	0	1	1	15	13	1	2	0	0	0	1	5	7	0	2	1	2	0	1	26	8	9	3	10	3	3	8	9	30	10	17	25	11	9	17	23	11	16	5	0	11	6	2	4	4	4	3	3	3	7	8	7	4	2	3	9	25	9	30	14	16	13	15	28	8	42	4	1	4	1	2	0	4	0	
OTU_41	ay297802.1 waterlogged archaeological wood clone pach82  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;superkingdom__bacteria	97.65625	0	652.302441386301			20	19	34	20	12	24	7	6	3	6	40	51	33	34	46	5	13	56	82	16	19	14	2	1	11	26	24	7	11	23	8	9	9	79	51	39	41	78	30	51	26	33	139	75	83	110	36	55	107	155	157	51	161	0	41	34	27	29	21	54	20	11	29	30	20	24	26	7	22	56	94	55	158	32	73	90	85	55	44	136	47	27	37	55	29	6	80	120	
OTU_42	uncultured ancalomicrobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__ancalomicrobium;s__ancalomicrobium spp.;superkingdom__bacteria	94.9238578680203	3.4966395175816e-176	621.645171767411			2	7	2	34	8	11	3	2	0	1	0	5	18	10	7	1	1	3	1	16	1	11	0	2	0	0	2	4	3	12	0	0	1	2	1	9	9	5	8	21	13	1	2	7	4	4	14	17	6	9	8	15	5	0	7	31	6	3	3	6	0	1	1	1	2	0	1	1	1	9	11	4	8	2	11	7	13	2	7	5	2	1	3	13	4	0	101	18	
OTU_43	aj582755.1 desulfovibrio ferrireducens str. cy1  ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfovibrionales;f__desulfovibrionaceae;g__desulfovibrio;s__desulfovibrio mexicanus;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	99.4897959183673	0	699.190030215193			155	54	51	23	28	31	36	32	18	6	16	33	8	3	4	6	3	12	6	2	4	1	0	0	0	5	2	5	2	8	7	8	7	5	4	1	0	4	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_44	uncultured rhodopseudomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas spp.;superkingdom__bacteria	91.9191919191919	2.3580990060568e-159	565.740738932964			8	2	2	7	1	5	2	4	1	1	4	6	4	1	5	2	1	6	2	7	7	5	0	0	1	12	10	2	6	28	5	4	10	2	3	8	0	6	2	0	1	4	5	5	4	8	3	2	5	18	8	11	1	0	7	11	30	18	21	6	14	24	1	1	2	0	1	4	5	14	12	4	8	1	31	17	19	8	12	7	21	4	13	61	19	2	46	12	
OTU_45	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	94.6428571428571	1.80132447636124e-173	612.628327761855			1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	4	4	0	0	1	0	3	3	3	3	0	0	1	0	0	0	1	9	4	3	1	0	0	11	18	11	0	0	0	19	19	40	25	22	1	5	5	1	1	1	1	0	0	9	7	31	8	16	7	51	20	22	8	31	18	10	16	18	56	37	1	6	4	
OTU_46	uncultured acetobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;superkingdom__bacteria	86.7567567567568	1.93906781091447e-122	443.111660457402			27	3	4	19	11	3	11	7	13	3	2	5	0	0	1	3	1	9	8	6	1	3	2	1	1	27	32	12	9	21	11	17	23	6	4	3	1	2	1	1	0	1	5	5	1	2	1	1	4	7	2	1	2	0	0	0	6	2	3	6	2	7	2	1	0	0	0	0	1	7	21	0	4	0	12	16	15	2	3	12	16	5	9	13	23	4	20	7	
OTU_47	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	94.6428571428571	1.80132447636124e-173	612.628327761855			6	0	1	4	0	2	1	1	2	1	1	2	0	0	0	2	0	9	5	1	0	0	0	0	0	14	13	0	1	1	1	2	3	9	5	0	0	0	0	1	3	10	21	2	0	0	7	3	2	2	7	9	7	0	29	57	10	8	17	38	33	13	0	1	0	0	0	0	3	32	76	13	48	4	19	43	33	20	17	29	36	33	21	38	34	0	33	3	
OTU_48	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	91.3924050632911	4.26354302043738e-156	554.920526126296			2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4	6	1	1	0	0	0	0	5	4	0	0	1	0	0	0	9	11	0	1	1	0	0	0	4	20	5	6	5	0	0	29	28	23	1	1	0	17	22	24	15	12	1	12	3	7	2	1	0	0	0	9	16	39	3	15	8	49	22	32	8	18	27	2	2	2	4	1	0	0	0	
OTU_49	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.1734693877551	0	639.678859778523			3	1	3	1	1	2	1	0	3	0	3	4	1	0	1	1	0	13	11	1	1	2	0	0	0	23	25	0	0	1	2	0	1	16	14	0	0	1	0	1	0	12	29	5	6	4	0	1	18	14	24	2	7	0	58	114	51	29	36	18	36	23	2	0	3	1	1	0	20	72	126	10	33	17	70	72	88	21	34	36	32	41	43	100	72	0	5	5	
OTU_50	rhizobium straminoryzae ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__rhizobiaceae;g__rhizobium;s__rhizobium straminoryzae;superkingdom__bacteria	86.3291139240506	2.07035047744275e-128	462.948717269625			0	0	0	2	0	3	2	2	0	1	4	4	6	9	6	1	1	6	7	1	6	3	0	0	3	3	1	2	1	5	1	1	0	18	8	3	2	2	2	3	3	3	25	12	15	15	2	2	18	23	24	9	20	0	6	2	3	3	5	6	2	0	1	4	5	5	7	3	4	8	10	6	28	6	7	12	13	11	4	21	11	2	0	0	1	0	1	1	
OTU_51	uncultured pontibacter sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	84.7328244274809	3.48660050037736e-119	432.291447650734			20	4	14	6	6	10	12	7	3	22	6	61	5	10	11	17	12	11	11	6	11	10	3	11	24	25	17	3	10	16	38	129	103	33	25	7	18	21	8	29	17	6	85	21	26	16	14	22	38	48	64	31	27	0	48	34	109	141	75	23	21	27	20	18	21	21	7	8	26	34	88	217	175	67	70	63	63	147	187	224	162	77	115	73	51	2	79	56	
OTU_52	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	97.2151898734177	0	655.909178988524			3	10	9	23	9	30	52	59	42	65	13	8	8	11	15	90	90	23	23	16	4	1	27	22	61	2	4	5	9	15	56	59	68	39	43	18	13	18	54	25	34	4	16	43	20	26	32	12	1	4	2	15	11	0	0	1	2	1	0	30	0	5	29	23	52	1	25	35	0	8	4	7	1	7	3	2	3	2	1	4	8	12	22	15	20	1	1	0	
OTU_53	fj540915.1 bradyrhizobium yuanmingense str. dtb9  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__bradyrhizobium;s__bradyrhizobium yuanmingense;superkingdom__bacteria	94.9238578680203	3.4966395175816e-176	621.645171767411			3	3	7	15	1	4	0	0	0	0	2	8	7	0	2	0	1	0	1	1	1	1	0	0	0	0	0	1	2	7	1	0	1	0	2	10	6	5	2	16	7	0	1	3	0	2	8	8	7	2	2	8	6	1	6	29	4	3	4	1	1	1	2	0	1	2	2	1	1	5	2	5	0	1	10	4	3	1	4	0	3	1	0	7	1	0	67	10	
OTU_54	phaeospirillum sp. ak32 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__phaeospirillum;s__phaeospirillum sp.;superkingdom__bacteria	87.8865979381443	5.1986483009529e-136	488.195880485182			0	0	0	2	0	0	0	0	0	0	20	14	0	0	0	3	1	34	45	0	1	0	0	0	1	7	9	0	0	0	0	0	0	27	27	0	0	6	0	0	3	5	28	11	42	10	0	1	5	19	8	2	23	0	0	0	0	0	0	12	0	0	1	2	4	1	2	1	0	3	2	5	13	10	0	1	6	8	2	17	8	1	0	0	1	0	0	0	
OTU_55	uncultured methanosaeta sp. ;k__archaea;p__euryarchaeota;c__methanomicrobia;o__methanosarcinales;f__methanosaetaceae;g__methanosaeta;s__methanosaeta sp.;superkingdom__archaea	86.8217054263566	4.94947693590743e-130	468.358823672959			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	409	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
OTU_56	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	88.7755102040816	1.58151671328679e-142	509.836306098516			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	6	2	0	0	0	0	5	5	9	1	0	0	15	11	30	24	22	1	6	4	1	1	1	0	1	0	6	2	24	4	13	3	38	10	15	8	24	15	11	9	19	55	21	0	4	1	
OTU_57	af529115.1 trichloroethene_contaminated site clone ftlm116 proteobacterium  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;superkingdom__bacteria	85.0632911392405	2.36226818958601e-121	439.504922855179			7	2	5	3	2	0	0	0	2	1	0	2	1	0	0	0	0	6	1	1	1	2	0	0	0	13	10	2	2	13	8	4	4	3	2	0	1	2	0	1	0	3	1	2	2	1	1	1	7	9	2	6	3	0	2	5	23	8	7	3	6	15	0	0	0	0	1	0	3	14	19	0	6	0	13	14	11	2	4	6	19	2	5	22	9	0	38	6	
OTU_58	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	85.3535353535353	1.30653361375744e-124	450.325135661847			2	3	4	1	0	1	0	1	0	0	4	2	0	4	0	0	0	1	7	2	1	0	1	0	0	6	1	1	3	3	3	0	0	4	0	3	2	7	0	2	4	3	5	1	2	3	1	3	5	2	4	7	6	0	3	4	5	3	2	1	4	2	3	0	0	0	0	3	1	10	24	6	4	2	8	13	11	5	6	11	16	6	9	21	14	0	23	25	
OTU_59	pontibacter sp. swu8 ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	82.5757575757576	1.07341575665103e-106	390.813965225177			1	0	0	0	0	0	0	0	0	0	1	3	1	1	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	2	0	7	4	0	0	0	0	0	0	1	13	2	9	0	0	1	6	9	12	1	7	0	3	2	17	17	8	1	3	2	4	0	2	0	0	0	4	3	11	24	25	17	8	1	5	21	31	31	8	2	3	2	0	0	0	0	
OTU_60	pleomorphomonas sp. r5_392 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas sp.;superkingdom__bacteria	90.6091370558376	7.7086666168089e-153	544.100313319629			1	1	0	9	4	4	0	0	0	0	0	2	7	6	7	0	2	3	3	4	4	8	0	0	1	3	0	2	4	5	1	0	3	5	4	2	3	5	1	1	10	1	21	16	9	18	10	10	29	39	28	13	19	0	5	6	12	12	8	14	3	3	9	5	2	2	2	5	5	15	17	12	44	10	18	8	17	21	9	18	6	1	4	4	3	1	0	0	
OTU_61	ay297802.1 waterlogged archaeological wood clone pach82  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;superkingdom__bacteria	96.9620253164557	0	652.302441386301			2	1	0	13	7	21	1	3	0	3	1	2	31	34	36	2	8	0	1	15	18	21	0	0	1	1	0	2	2	11	1	7	5	9	3	7	11	12	6	13	8	2	6	3	0	4	3	6	1	6	5	2	4	0	2	1	3	0	3	1	1	2	2	1	0	1	3	2	4	4	3	5	5	1	8	5	3	2	2	2	3	3	1	7	9	0	5	4	
OTU_62	pontibacter sp. nrtx ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	86.0050890585242	1.06655918372826e-125	453.931873264069			1	0	0	1	0	2	1	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	0	0	0	2	2	5	2	1	0	0	0	0	2	0	0	7	0	1	0	1	0	3	1	1	0	2	0	7	5	14	2	8	5	1	2	0	0	0	0	0	0	0	1	11	20	24	2	9	9	3	7	15	14	27	6	15	10	11	0	7	2	
OTU_63	ab079679.1 rhodopseudomonas sp. hmd89  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;superkingdom__bacteria	97.9166666666667	0	657.712547789635			39	28	51	20	8	21	6	12	4	5	41	61	7	16	7	2	8	34	44	8	12	6	5	2	6	30	22	9	4	11	19	15	17	25	22	27	25	40	42	42	27	9	28	17	32	30	30	24	17	43	38	32	54	1	19	31	16	24	13	27	30	22	5	7	13	10	15	13	8	16	31	17	22	14	28	21	18	25	18	29	15	12	26	24	17	1	94	106	
OTU_64	aj563927.1 methylocella palustris str. h4  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__beijerinckiaceae;g__methylocella;s__methylocella palustris;superkingdom__bacteria	95.9390862944162	0	639.678859778523			2	1	3	6	2	4	0	1	0	0	1	1	2	1	3	1	1	1	0	6	0	4	0	0	0	1	1	3	0	6	0	0	0	1	1	3	1	2	2	15	8	3	1	3	2	3	16	10	10	2	5	14	6	0	8	16	2	2	3	2	8	1	2	0	2	8	2	2	1	3	2	8	10	2	6	4	4	9	6	3	6	3	4	9	3	0	83	10	
OTU_65	uncultured fibrobacter sp. ;k__bacteria;p__fibrobacteres;c__fibrobacteria;o__fibrobacterales;f__fibrobacteraceae;g__fibrobacter;s__fibrobacter spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	81.3775510204082	6.77399205053305e-103	378.190383617398			1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	4	0	0	1	2	1	6	6	0	0	0	1	0	0	0	0	1	9	0	0	0	0	0	1	5	2	1	1	0	4	3	20	9	10	1	1	5	0	0	0	0	0	0	1	1	6	4	10	1	24	8	5	6	16	2	29	1	12	23	13	1	4	2	
OTU_66	eu183233.1 sphingobium yanoikuyae str. xj  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__sphingomonadaceae;g__sphingobium;s__sphingobium yanoikuyae;superkingdom__bacteria	99.4936708860759	0	704.600136618526			0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	3	0	247	2	2	
OTU_67	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	97.2151898734177	0	655.909178988524			12	17	22	35	23	34	93	129	67	122	31	21	7	9	18	104	123	26	27	13	14	1	35	32	61	5	11	10	10	14	96	76	99	61	49	29	16	23	71	53	52	3	22	43	37	52	34	21	8	8	5	25	16	0	1	4	2	0	1	53	1	3	38	56	63	7	35	67	0	12	5	13	6	6	6	4	4	5	1	10	11	20	14	10	22	14	3	5	
OTU_68	eu767784.1 pervasive effects antibiotic on human gut microbiota deep sequencing fecal clone c3_121  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides fragilis;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	89.5939086294416	4.53112e-143	511.64			0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	1	1	0	2	2	3	0	0	0	1	0	2	0	0	5	0	0	2	0	1	1	6	4	0	1	0	6	7	23	24	8	0	2	5	0	0	1	0	0	0	6	4	3	9	7	6	5	14	5	7	37	18	14	11	15	14	15	0	8	1	
OTU_69	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	85.5297157622739	1.60045e-123	446.718			8	1	3	3	1	3	0	1	2	1	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	6	7	0	1	5	0	0	0	1	0	0	0	1	0	0	0	0	9	2	0	1	0	0	2	4	4	2	0	0	2	1	5	2	3	1	0	6	1	1	0	1	0	0	0	9	15	1	1	1	12	10	12	0	3	3	16	1	2	9	8	1	21	8	
OTU_70	uncultured enterobacter sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__enterobacter;s__enterobacter spp.;superkingdom__bacteria	93.4177215189873	1.69645e-167	592.791			2	5	11	12	4	2	2	0	0	0	2	1	0	0	0	1	0	1	0	1	2	0	0	0	0	5	0	0	0	3	0	0	0	0	2	0	0	0	1	3	3	0	3	0	0	1	3	4	0	1	0	4	2	0	4	4	0	0	0	0	2	0	1	1	2	0	1	4	0	8	9	0	9	2	15	2	11	1	11	14	3	4	2	14	2	3	2	10	
OTU_71	rhodoblastus acidophilus ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;superkingdom__bacteria	96.4467005076142	0	648.696			4	2	3	5	0	0	0	1	0	0	2	1	3	1	1	0	0	2	0	3	1	5	0	1	0	2	0	4	1	7	0	1	2	0	2	5	9	9	7	16	10	0	3	4	3	1	25	19	5	9	1	18	3	0	7	20	3	5	2	3	2	2	1	1	1	8	3	4	0	3	3	21	13	8	6	5	4	9	6	9	18	5	20	13	0	0	65	8	
OTU_72	phaeospirillum sp. ak32 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__phaeospirillum;s__phaeospirillum sp.;superkingdom__bacteria	88.3544303797468	2.87529e-139	499.016			11	1	2	1	2	3	1	3	2	1	1	2	1	0	1	3	1	3	0	3	1	0	0	0	2	13	8	0	5	8	4	5	4	3	1	2	0	0	0	1	0	1	4	2	0	2	1	1	3	2	1	0	5	0	3	1	7	1	2	0	0	5	2	0	0	0	1	0	0	5	2	0	3	0	7	6	7	2	1	2	16	2	6	7	9	2	21	1	
OTU_73	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	95.2020202020202	5.18947e-174	614.432			1	0	2	3	1	6	9	15	7	11	2	1	0	0	2	16	26	0	1	1	4	0	2	0	9	0	0	0	2	2	15	12	16	12	11	3	2	4	9	5	4	0	0	10	1	8	7	2	0	0	0	2	3	0	0	0	0	0	0	5	0	0	4	4	3	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	2	2	0	1	0	
OTU_74	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	94.3877551020408	2.19446245545382e-172	609.021590159633			22	6	0	1	0	5	13	7	19	0	0	4	0	0	1	0	0	9	2	0	1	0	1	0	0	13	11	0	0	0	18	1	3	3	1	0	0	0	0	2	1	0	1	0	0	0	5	2	0	0	0	6	2	0	2	3	0	0	0	6	14	15	0	0	0	1	0	1	0	1	1	1	2	0	1	2	0	1	1	3	3	1	1	0	0	0	9	1	
OTU_75	ay297802.1 waterlogged archaeological wood clone pach82  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;superkingdom__bacteria	96.4467005076142	0	648.695703784079			3	0	1	13	4	2	1	1	1	2	2	0	27	26	33	1	0	2	1	23	45	44	0	1	0	1	0	2	6	27	1	2	3	3	4	10	9	17	3	4	1	0	2	2	3	4	2	6	11	9	19	5	5	0	6	10	10	5	8	2	0	1	1	1	1	1	3	1	3	8	6	5	13	2	15	13	14	4	8	7	4	1	1	9	4	1	10	6	
OTU_76	uncultured acetobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;superkingdom__bacteria	85.44474393531	2.2124747752039e-115	419.667866042956			1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	8	5	0	2	0	0	0	0	3	1	0	0	0	0	0	1	0	9	3	0	2	1	0	5	6	10	0	5	0	0	1	7	2	6	2	1	2	0	0	0	1	0	0	3	9	13	0	7	0	12	6	13	1	5	6	4	0	1	1	2	0	1	1	
OTU_77	am947938.1 rhodopseudomonas pangongensis str. ja310  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas pangongensis;superkingdom__bacteria	90.745501285347	1.3937596202092e-149	533.280100512962			0	0	0	0	0	1	0	0	1	0	2	1	0	0	1	0	1	5	18	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	8	0	1	0	0	0	0	4	11	8	18	14	0	0	4	11	7	3	22	0	0	2	0	0	1	11	0	0	0	2	0	0	4	3	0	3	3	1	1	5	1	0	4	4	0	6	2	0	0	0	0	0	0	0	
OTU_78	aj318524.1 rhodovibrio sodomensis str. sg3105  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__rhodovibrio;s__rhodovibrio sodomensis;superkingdom__bacteria	81.0606060606061	1.21801846949349e-099	367.370170810731			0	0	0	0	0	0	1	0	0	0	2	3	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	2	8	5	10	7	0	0	10	11	9	1	8	0	0	0	0	0	0	9	0	0	1	2	1	0	1	0	0	2	3	5	20	2	3	1	2	7	0	20	6	0	1	1	3	0	0	0	
OTU_79	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	91.8367346938776	8.18522674221078e-159	563.937370131852			0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	2	1	0	0	1	0	2	2	4	1	0	0	11	14	4	10	3	0	4	0	0	0	0	0	1	0	3	11	16	0	2	1	13	8	8	2	3	7	6	6	4	15	14	0	1	0	
OTU_80	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	92.3469387755102	1.58012048204625e-161	572.954214137408			3	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	5	4	0	0	1	2	1	1	1	2	0	0	0	0	1	0	0	4	0	0	0	1	3	1	0	1	3	2	0	2	8	3	5	3	2	3	2	0	0	0	0	0	0	1	1	14	7	14	2	0	3	0	5	7	9	14	2	6	1	4	0	5	1	
OTU_81	rhizobium petrolearium ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__rhizobiaceae;g__rhizobium;s__rhizobium petrolearium;superkingdom__bacteria	88.8607594936709	5.55061763768792e-142	508.032937297405			1	0	1	2	1	4	1	0	0	1	0	1	3	3	7	0	1	3	0	2	1	2	0	0	1	2	1	1	2	4	1	2	0	6	3	3	0	4	2	3	4	3	11	2	3	14	3	3	13	27	21	3	13	0	3	2	8	4	2	3	0	2	0	3	0	2	5	1	1	8	8	9	17	3	8	11	4	6	6	12	7	2	0	1	0	0	1	1	
