,OTU,ancom_beta,ancom_se,ancom_W,ancom_p_val,ancom_q_val,ancom_diff_abn,kingdom,phylum,class,order,family,genus,species,ancom_positive,ancom_negative,taxrank,test_id
107,OTU_262,0.88115951261098,0.193477723444355,4.55432024382076,5.25552421860095e-06,0.000451975082799682,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,bradyrhizobium,bradyrhizobium sp.,recovering,early,species,early_vs_recovering
108,OTU_267,0.803012060846166,0.218942454372603,3.66768547994614,0.000244755993465682,0.0200923400851416,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium sp.,recovering,early,species,early_vs_recovering
109,OTU_290,-0.0321963818024781,0.11938710894017,-0.269680555030553,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,lachnospiraceae,oribacterium,oribacterium sinus,recovering,early,species,early_vs_recovering
110,OTU_301,0.0211226320867483,0.127861922103536,0.16519876863453,0,0,TRUE,bacteria,bacteroidetes,cytophagia,cytophagales,flammeovirgaceae,flexithrix,flexithrix dorotheae,recovering,early,species,early_vs_recovering
111,OTU_310,0.125278409052218,0.148368434323853,0.84437373504101,0,0,TRUE,bacteria,firmicutes,bacilli,bacillales,alicyclobacillaceae,tumebacillus,tumebacillus sp.,recovering,early,species,early_vs_recovering
112,OTU_321,1.71198749271703,0.154735026123416,11.0639945951963,1.87554313179591e-28,1.95056485706775e-26,TRUE,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia vulneris,recovering,early,species,early_vs_recovering
113,OTU_348,0.940590888244568,0.167301424492307,5.62213317130374,1.88613772572098e-08,1.75410808492051e-06,TRUE,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,enterobacter sp.,recovering,early,species,early_vs_recovering
114,OTU_40,1.42130634837838,0.192867567662732,7.3693382749754,1.71477045312949e-13,1.6633273395356e-11,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus sp.,recovering,early,species,early_vs_recovering
115,OTU_43,-1.56370158780397,0.306603342180661,-5.10008004701588,3.39509867414159e-07,3.02163781998602e-05,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,recovering,early,species,early_vs_recovering
116,OTU_50,1.05015619980388,0.174357290699053,6.02301283527333,1.71199860733866e-09,1.62639867697173e-07,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium straminoryzae,recovering,early,species,early_vs_recovering
117,OTU_536,2.06587485205428,0.214709700809327,9.62171175436963,6.47446145879593e-22,6.60395068797185e-20,TRUE,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas sp.,recovering,early,species,early_vs_recovering
118,OTU_54,1.01804915163398,0.21340885994208,4.77041652305478,1.83845363494926e-06,0.000159945466240586,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.,recovering,early,species,early_vs_recovering
119,OTU_569,1.93325054196663,0.163427481047683,11.8294091640718,2.75071123887293e-32,2.88824680081657e-30,TRUE,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter spp.,recovering,early,species,early_vs_recovering
120,OTU_594,1.46549159461295,0.16227404212845,9.03096746337853,1.70160682525658e-19,1.70160682525658e-17,TRUE,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas spp.,recovering,early,species,early_vs_recovering
121,OTU_640,-0.718949653534635,0.195872397850814,-3.67050008793084,0.000242076386567971,0.0200923400851416,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,recovering,early,species,early_vs_recovering
122,OTU_78,1.28577961788819,0.169154307432121,7.60122303361477,2.93345033551173e-14,2.8747813288015e-12,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,rhodovibrio,rhodovibrio sodomensis,recovering,early,species,early_vs_recovering
123,OTU_8,1.19049801157349,0.237812795112212,5.00603010452718,5.55640707283987e-07,4.88963822409909e-05,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,recovering,early,species,early_vs_recovering
124,OTU_85,1.31966356053665,0.172802780773152,7.63681900622332,2.22654150305038e-14,2.20427608801988e-12,TRUE,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,rhodothermus,rhodothermus spp.,recovering,early,species,early_vs_recovering
125,OTU_9,3.67645092269788,0.236057409432598,15.5743932441469,1.08679401301548e-54,1.16286959392656e-52,TRUE,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,recovering,early,species,early_vs_recovering
126,OTU_95,0.684034774641218,0.195841146607477,3.49280417568339,0.000477976882415442,0.0387161274756508,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,prolixibacteraceae,prolixibacter,prolixibacter spp.,recovering,early,species,early_vs_recovering
127,OTU_12,-1.8520311032485,0.375782296677825,-4.92846821050842,8.28768158143854e-07,4.92329191255534e-05,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,NA,recovering,early,genus,early_vs_recovering
128,OTU_143,0.908062343080139,0.159541633245936,5.69169516824708,1.25784269745077e-08,8.02807474838763e-07,TRUE,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,NA,recovering,early,genus,early_vs_recovering
129,OTU_16,1.6618803774511,0.282172940110439,5.88958096690867,3.87176080516318e-09,2.51664452335607e-07,TRUE,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,NA,recovering,early,genus,early_vs_recovering
130,OTU_18,1.11944046666043,0.22704789193386,4.93041559261216,8.20548652092557e-07,4.92329191255534e-05,TRUE,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,pseudomonadaceae,pseudomonas,NA,recovering,early,genus,early_vs_recovering
131,OTU_196,1.46610850440788,0.143269840602998,10.2331970094842,1.40793177890199e-24,9.71472927442374e-23,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,NA,recovering,early,genus,early_vs_recovering
132,OTU_2,0.714992045065463,0.198354646194768,3.60461455671373,0.00031261653683244,0.0165686764521193,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,NA,recovering,early,genus,early_vs_recovering
133,OTU_20,0.997165758562,0.275594361023693,3.61823716152259,0.000296616529148183,0.0160172925740019,TRUE,bacteria,actinobacteria,actinobacteria,actinomycetales,nocardioidaceae,propionicimonas,NA,recovering,early,genus,early_vs_recovering
134,OTU_22,-1.83820827873891,0.322936586186936,-5.69216483162685,1.25438667943557e-08,8.02807474838763e-07,TRUE,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,NA,recovering,early,genus,early_vs_recovering
135,OTU_25,2.60817782462304,0.240400940253411,10.8492829598491,2.00995920372034e-27,1.40697144260424e-25,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,NA,recovering,early,genus,early_vs_recovering
136,OTU_251,2.20522202151101,0.182400995567166,12.0899670237763,1.19334612716879e-33,8.59209211561526e-32,TRUE,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,cytophaga,NA,recovering,early,genus,early_vs_recovering
137,OTU_254,0.61640478049605,0.145224503655647,4.24449569445701,2.19085573918976e-05,0.00124878777133816,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,chelatococcus,NA,recovering,early,genus,early_vs_recovering
138,OTU_290,0.0792036479217076,0.121154649301391,0.653740061800487,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,lachnospiraceae,oribacterium,NA,recovering,early,genus,early_vs_recovering
139,OTU_301,0.132522661810934,0.127838107523573,1.03664442769146,0,0,TRUE,bacteria,bacteroidetes,cytophagia,cytophagales,flammeovirgaceae,flexithrix,NA,recovering,early,genus,early_vs_recovering
140,OTU_310,0.236678438776404,0.148688894684874,1.59176944100642,0,0,TRUE,bacteria,firmicutes,bacilli,bacillales,alicyclobacillaceae,tumebacillus,NA,recovering,early,genus,early_vs_recovering
141,OTU_348,0.682164997479976,0.185603776257727,3.67538318041939,0.000237492693876821,0.0130620981632252,TRUE,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,NA,recovering,early,genus,early_vs_recovering
142,OTU_43,-1.45230155807979,0.301099945790208,-4.82332055646293,1.41187788025143e-06,8.1888917054583e-05,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,NA,recovering,early,genus,early_vs_recovering
143,OTU_50,1.30376271751946,0.215489121778245,6.05024841514338,1.44622651712379e-09,9.54509501301699e-08,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,NA,recovering,early,genus,early_vs_recovering
144,OTU_536,2.42748738658783,0.212313014515131,11.4335307806334,2.84308431707525e-30,2.01858986512343e-28,TRUE,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,NA,recovering,early,genus,early_vs_recovering
145,OTU_54,1.12944918135817,0.211046399013112,5.35166288853853,8.7149639918418e-08,5.3161280350235e-06,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,NA,recovering,early,genus,early_vs_recovering
146,OTU_569,2.04465057169081,0.166440735041497,12.2845562486914,1.09645001968419e-34,8.00408514369458e-33,TRUE,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,NA,recovering,early,genus,early_vs_recovering
147,OTU_78,1.55898717286152,0.157278116333401,9.91229555138332,3.68090027523693e-23,2.50301218716111e-21,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,rhodovibrio,NA,recovering,early,genus,early_vs_recovering
148,OTU_8,1.30177140537718,0.240746303060351,5.40723321118184,6.40057800534781e-08,3.96835836331564e-06,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,NA,recovering,early,genus,early_vs_recovering
149,OTU_85,1.43106359026084,0.175280567626017,8.16441668145545,3.22992174021239e-16,2.1640475659423e-14,TRUE,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,rhodothermus,NA,recovering,early,genus,early_vs_recovering
150,OTU_9,3.78618600033229,0.236429540067206,16.0140141509223,1.02010748341883e-57,7.54879537729932e-56,TRUE,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,NA,recovering,early,genus,early_vs_recovering
151,OTU_95,0.795434804365403,0.19594166080756,4.05954915910723,4.91675561668353e-05,0.00275338314534278,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,prolixibacteraceae,prolixibacter,NA,recovering,early,genus,early_vs_recovering
152,OTU_12,-1.82448859853064,0.388271233540069,-4.69900533679983,2.61431623282479e-06,0.000101958333080167,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,NA,NA,recovering,early,family,early_vs_recovering
153,OTU_143,0.845584297105405,0.190174172944135,4.44636768502631,8.73344173026136e-06,0.00032313734401967,TRUE,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,NA,NA,recovering,early,family,early_vs_recovering
154,OTU_16,1.56074663682883,0.307644333578429,5.07321756482457,3.91144855089949e-07,1.64280839137779e-05,TRUE,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,NA,NA,recovering,early,family,early_vs_recovering
155,OTU_18,1.05696242068569,0.258255232202277,4.09270476989923,4.26370435308869e-05,0.00153493356711193,TRUE,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,pseudomonadaceae,NA,NA,recovering,early,family,early_vs_recovering
156,OTU_196,1.29393069401515,0.178013952336668,7.26870381242931,3.62953225339372e-13,1.63328951402717e-11,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,NA,NA,recovering,early,family,early_vs_recovering
157,OTU_22,-1.90068632471364,0.343143808092815,-5.53903721963573,3.04139007925183e-08,1.30779773407828e-06,TRUE,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,NA,NA,recovering,early,family,early_vs_recovering
158,OTU_301,0.0700446158362004,0.157240259679485,0.445462351556641,0,0,TRUE,bacteria,bacteroidetes,cytophagia,cytophagales,flammeovirgaceae,NA,NA,recovering,early,family,early_vs_recovering
159,OTU_310,0.17420039280167,0.179075896227294,0.972774094513335,0,0,TRUE,bacteria,firmicutes,bacilli,bacillales,alicyclobacillaceae,NA,NA,recovering,early,family,early_vs_recovering
160,OTU_43,-1.51477960405452,0.320607401176995,-4.72471813967347,2.30434741931099e-06,9.21738967724394e-05,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,NA,NA,recovering,early,family,early_vs_recovering
161,OTU_50,1.24128467154473,0.247723869440452,5.01075925524856,5.42157046387594e-07,2.22284389018913e-05,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,NA,NA,recovering,early,family,early_vs_recovering
162,OTU_569,2.06435701354904,0.199690132529244,10.3378018102458,4.7531513599596e-25,2.18644962558141e-23,TRUE,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,NA,NA,recovering,early,family,early_vs_recovering
163,OTU_8,1.23929335940244,0.267186464763331,4.63830890722772,3.51271503740326e-06,0.000133483171421324,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,NA,NA,recovering,early,family,early_vs_recovering
164,OTU_85,1.35665909586445,0.209066281846112,6.48913389516848,8.63312179636324e-11,3.79857359039983e-09,TRUE,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,NA,NA,recovering,early,family,early_vs_recovering
165,OTU_9,3.72370795435755,0.265662477947312,14.0166875771447,1.23233670866761e-44,5.79198253073776e-43,TRUE,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,NA,NA,recovering,early,family,early_vs_recovering
166,OTU_95,0.732956758390669,0.222283179728054,3.29740090675049,0.000975841019515651,0.0341544356830478,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,prolixibacteraceae,NA,NA,recovering,early,family,early_vs_recovering
167,OTU_15,-1.21640617462266,0.375495268200097,-3.23947137990152,0.00119751483888913,0.0227527819388936,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,NA,NA,NA,recovering,early,order,early_vs_recovering
168,OTU_16,1.13282108919095,0.329779914268012,3.43508212653094,0.000592374275511429,0.01243985978574,TRUE,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,NA,NA,NA,recovering,early,order,early_vs_recovering
169,OTU_169,-0.75824585765062,0.1994446663133,-3.80178558628147,0.00014365702467877,0.00316045454293293,TRUE,bacteria,bacteroidetes,sphingobacteriia,sphingobacteriales,NA,NA,NA,recovering,early,order,early_vs_recovering
170,OTU_17,-1.18733213112544,0.300627247618117,-3.94951602202636,7.83093693467297e-05,0.00187942486432151,TRUE,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,NA,NA,NA,recovering,early,order,early_vs_recovering
171,OTU_309,-0.564535543421722,0.186863358232422,-3.02111419147004,0.0025184636140324,0.0453323450525832,TRUE,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,NA,NA,NA,recovering,early,order,early_vs_recovering
172,OTU_33,-0.875654577437254,0.259449035862561,-3.37505427424721,0.000738011345447869,0.0147602269089574,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,NA,NA,NA,recovering,early,order,early_vs_recovering
173,OTU_43,-1.9427051516924,0.34547631242313,-5.62326585596128,1.87380684509939e-08,4.68451711274846e-07,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,NA,NA,NA,recovering,early,order,early_vs_recovering
174,OTU_569,1.63643146591116,0.228521320837253,7.16095749803839,8.01154876808331e-13,2.08300267970166e-11,TRUE,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,NA,NA,NA,recovering,early,order,early_vs_recovering
175,OTU_85,0.928733548226571,0.239862624491024,3.87193940780601,0.000107972796603051,0.00248337432187018,TRUE,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,NA,NA,NA,recovering,early,order,early_vs_recovering
176,OTU_9,3.1963613308642,0.285879444949777,11.180801513819,5.063062814171e-29,1.36702695982617e-27,TRUE,bacteria,firmicutes,clostridia,clostridiales,NA,NA,NA,recovering,early,order,early_vs_recovering
177,OTU_128,-0.635515383215285,0.22024216009953,-2.88553010435463,0.00390755088686717,0.0390755088686717,TRUE,bacteria,chlorobi,chlorobia,NA,NA,NA,NA,recovering,early,class,early_vs_recovering
178,OTU_15,-1.48018863400129,0.341967626527923,-4.32844666914815,1.50164683974493e-05,0.000180197620769391,TRUE,bacteria,spirochaetes,spirochaetia,NA,NA,NA,NA,recovering,early,class,early_vs_recovering
179,OTU_169,-1.02202831702925,0.195549293658556,-5.22644852307054,1.72796897847653e-07,2.59195346771479e-06,TRUE,bacteria,bacteroidetes,sphingobacteriia,NA,NA,NA,NA,recovering,early,class,early_vs_recovering
180,OTU_17,-1.45111459050406,0.280544971022854,-5.17248477209685,2.31001330719754e-07,3.23401863007655e-06,TRUE,bacteria,bacteroidetes,flavobacteriia,NA,NA,NA,NA,recovering,early,class,early_vs_recovering
181,OTU_43,-2.20648761107102,0.318286819373094,-6.93238763520583,4.13796203300839e-12,6.62073925281342e-11,TRUE,bacteria,proteobacteria,deltaproteobacteria,NA,NA,NA,NA,recovering,early,class,early_vs_recovering
182,OTU_6,-1.02509003821068,0.210392651650655,-4.87227110912975,1.10322636063421e-06,1.43419426882447e-05,TRUE,bacteria,proteobacteria,alphaproteobacteria,NA,NA,NA,NA,recovering,early,class,early_vs_recovering
183,OTU_85,0.664951088847944,0.218595851579087,3.04191998175852,0.00235074376118634,0.0258581813730497,TRUE,bacteria,bacteroidetes,bacteroidetes,NA,NA,NA,NA,recovering,early,class,early_vs_recovering
184,OTU_9,2.93257887148558,0.256651439063932,11.4263098706221,3.08961457562819e-30,5.25234477856792e-29,TRUE,bacteria,firmicutes,clostridia,NA,NA,NA,NA,recovering,early,class,early_vs_recovering
185,OTU_1,-1.79033787863327,0.247575306619121,-7.23148807965566,4.77730035165147e-13,1.83448333503416e-10,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,stable,early,OTU,early_vs_stable
